date,admin1,admin2,market,latitude,longitude,category,commodity,unit,priceflag,pricetype,currency,price,usdprice
#date,#adm1+name,#adm2+name,#loc+market+name,#geo+lat,#geo+lon,#item+type,#item+name,#item+unit,#item+price+flag,#item+price+type,#currency,#value,#value+usd
2023-07-15,PUNJAB,Multan,Multan,30.195556,71.475278,oil and fats,Ghee (artificial),KG,actual,Retail,PKR,612.48,2.1376
2023-07-15,PUNJAB,Multan,Multan,30.195556,71.475278,oil and fats,Oil (cooking),L,actual,Retail,PKR,626.45,2.1864
2023-07-15,PUNJAB,Multan,Multan,30.195556,71.475278,pulses and nuts,Beans(mash),KG,actual,Retail,PKR,481.02,1.6788
2023-07-15,PUNJAB,Multan,Multan,30.195556,71.475278,pulses and nuts,Lentils (masur),KG,actual,Retail,PKR,266.54,0.9303
2023-07-15,PUNJAB,Multan,Multan,30.195556,71.475278,pulses and nuts,Lentils (moong),KG,actual,Retail,PKR,237.67,0.8295
2023-07-15,SINDH,Karachi,Karachi,24.9056,67.0822,cereals and tubers,"Rice (basmati, broken)",KG,actual,Retail,PKR,261.29,0.9119
2023-07-15,SINDH,Karachi,Karachi,24.9056,67.0822,cereals and tubers,Rice (coarse),KG,actual,Retail,PKR,154.25,0.5384
2023-07-15,SINDH,Karachi,Karachi,24.9056,67.0822,cereals and tubers,Wheat,KG,actual,Retail,PKR,137.5,0.4799
2023-07-15,SINDH,Karachi,Karachi,24.9056,67.0822,cereals and tubers,Wheat flour,KG,actual,Retail,PKR,138.68,0.484
2023-07-15,SINDH,Karachi,Karachi,24.9056,67.0822,"meat, fish and eggs",Eggs,Dozen,actual,Retail,PKR,266.16,0.9289
2023-07-15,SINDH,Karachi,Karachi,24.9056,67.0822,"meat, fish and eggs",Poultry,KG,actual,Retail,PKR,450.29,1.5716
2023-07-15,SINDH,Karachi,Karachi,24.9056,67.0822,milk and dairy,Milk,L,actual,Retail,PKR,223.01,0.7783
2023-07-15,SINDH,Karachi,Karachi,24.9056,67.0822,miscellaneous food,Sugar,KG,actual,Retail,PKR,142.56,0.4976
2023-07-15,SINDH,Karachi,Karachi,24.9056,67.0822,non-food,Fuel (diesel),L,actual,Retail,PKR,257.72,0.8995
2023-07-15,SINDH,Karachi,Karachi,24.9056,67.0822,non-food,Fuel (petrol-gasoline),L,actual,Retail,PKR,258.2,0.9011
2023-07-15,SINDH,Karachi,Karachi,24.9056,67.0822,non-food,"Wage (non-qualified labour, non-agricultural)",Day,actual,Retail,PKR,1441.0,5.0293
2023-07-15,SINDH,Karachi,Karachi,24.9056,67.0822,oil and fats,Ghee (artificial),KG,actual,Retail,PKR,575.94,2.0101
2023-07-15,SINDH,Karachi,Karachi,24.9056,67.0822,oil and fats,Oil (cooking),L,actual,Retail,PKR,638.0,2.2267
2023-07-15,SINDH,Karachi,Karachi,24.9056,67.0822,pulses and nuts,Beans(mash),KG,actual,Retail,PKR,475.85,1.6608
2023-07-15,SINDH,Karachi,Karachi,24.9056,67.0822,pulses and nuts,Lentils (masur),KG,actual,Retail,PKR,278.37,0.9715
2023-07-15,SINDH,Karachi,Karachi,24.9056,67.0822,pulses and nuts,Lentils (moong),KG,actual,Retail,PKR,266.43,0.9299
2018-05-15,KHYBER PAKHTUNKHWA,Peshawar,Peshawar,34.008366,71.580182,miscellaneous food,Salt,KG,forecast,Retail,PKR,0.0,0.0
2018-05-15,PUNJAB,Lahore,Lahore,31.549722,74.343611,miscellaneous food,Salt,KG,forecast,Retail,PKR,0.0,0.0
2018-05-15,PUNJAB,Multan,Multan,30.195556,71.475278,miscellaneous food,Salt,KG,forecast,Retail,PKR,0.0,0.0
2018-05-15,SINDH,Karachi,Karachi,24.9056,67.0822,miscellaneous food,Salt,KG,forecast,Retail,PKR,0.0,0.0
2018-06-15,KHYBER PAKHTUNKHWA,Peshawar,Peshawar,34.008366,71.580182,miscellaneous food,Salt,KG,forecast,Retail,PKR,0.0,0.0
2018-06-15,PUNJAB,Lahore,Lahore,31.549722,74.343611,miscellaneous food,Salt,KG,forecast,Retail,PKR,0.0,0.0
2018-06-15,PUNJAB,Multan,Multan,30.195556,71.475278,miscellaneous food,Salt,KG,forecast,Retail,PKR,0.0,0.0
2018-06-15,SINDH,Karachi,Karachi,24.9056,67.0822,miscellaneous food,Salt,KG,forecast,Retail,PKR,0.0,0.0
2018-07-15,KHYBER PAKHTUNKHWA,Peshawar,Peshawar,34.008366,71.580182,miscellaneous food,Salt,KG,forecast,Retail,PKR,0.0,0.0
2018-07-15,PUNJAB,Lahore,Lahore,31.549722,74.343611,miscellaneous food,Salt,KG,forecast,Retail,PKR,0.0,0.0
2018-07-15,PUNJAB,Multan,Multan,30.195556,71.475278,miscellaneous food,Salt,KG,forecast,Retail,PKR,0.0,0.0
2018-07-15,SINDH,Karachi,Karachi,24.9056,67.0822,miscellaneous food,Salt,KG,forecast,Retail,PKR,0.0,0.0
2018-08-15,KHYBER PAKHTUNKHWA,Peshawar,Peshawar,34.008366,71.580182,miscellaneous food,Salt,KG,forecast,Retail,PKR,0.0,0.0
2018-08-15,PUNJAB,Lahore,Lahore,31.549722,74.343611,miscellaneous food,Salt,KG,forecast,Retail,PKR,0.0,0.0
2018-08-15,PUNJAB,Multan,Multan,30.195556,71.475278,miscellaneous food,Salt,KG,forecast,Retail,PKR,0.0,0.0
2018-08-15,SINDH,Karachi,Karachi,24.9056,67.0822,miscellaneous food,Salt,KG,forecast,Retail,PKR,0.0,0.0
2018-09-15,KHYBER PAKHTUNKHWA,Peshawar,Peshawar,34.008366,71.580182,miscellaneous food,Salt,KG,forecast,Retail,PKR,0.0,0.0
2018-09-15,PUNJAB,Lahore,Lahore,31.549722,74.343611,miscellaneous food,Salt,KG,forecast,Retail,PKR,0.0,0.0
2018-09-15,PUNJAB,Multan,Multan,30.195556,71.475278,miscellaneous food,Salt,KG,forecast,Retail,PKR,0.0,0.0
2018-09-15,SINDH,Karachi,Karachi,24.9056,67.0822,miscellaneous food,Salt,KG,forecast,Retail,PKR,0.0,0.0
2018-10-15,KHYBER PAKHTUNKHWA,Peshawar,Peshawar,34.008366,71.580182,miscellaneous food,Salt,KG,forecast,Retail,PKR,0.0,0.0
2018-10-15,PUNJAB,Lahore,Lahore,31.549722,74.343611,miscellaneous food,Salt,KG,forecast,Retail,PKR,0.0,0.0
2018-10-15,PUNJAB,Multan,Multan,30.195556,71.475278,miscellaneous food,Salt,KG,forecast,Retail,PKR,0.0,0.0
2018-10-15,SINDH,Karachi,Karachi,24.9056,67.0822,miscellaneous food,Salt,KG,forecast,Retail,PKR,0.0,0.0
2021-10-15,BALOCHISTAN,Quetta,Quetta,30.187222,67.0125,cereals and tubers,"Rice (basmati, broken)",KG,forecast,Retail,PKR,0.0,0.0
2021-10-15,BALOCHISTAN,Quetta,Quetta,30.187222,67.0125,cereals and tubers,Rice (coarse),KG,forecast,Retail,PKR,0.0,0.0
2021-10-15,BALOCHISTAN,Quetta,Quetta,30.187222,67.0125,cereals and tubers,Wheat,KG,forecast,Retail,PKR,0.0,0.0
2021-10-15,BALOCHISTAN,Quetta,Quetta,30.187222,67.0125,"meat, fish and eggs",Eggs,Dozen,forecast,Retail,PKR,0.0,0.0
2021-10-15,BALOCHISTAN,Quetta,Quetta,30.187222,67.0125,"meat, fish and eggs",Poultry,KG,forecast,Retail,PKR,0.0,0.0
2021-10-15,BALOCHISTAN,Quetta,Quetta,30.187222,67.0125,milk and dairy,Milk,L,forecast,Retail,PKR,0.0,0.0
2021-10-15,BALOCHISTAN,Quetta,Quetta,30.187222,67.0125,miscellaneous food,Sugar,KG,forecast,Retail,PKR,0.0,0.0
2021-10-15,BALOCHISTAN,Quetta,Quetta,30.187222,67.0125,non-food,Fuel (diesel),L,forecast,Retail,PKR,0.0,0.0
2021-10-15,BALOCHISTAN,Quetta,Quetta,30.187222,67.0125,non-food,Fuel (petrol-gasoline),L,forecast,Retail,PKR,0.0,0.0
2021-10-15,BALOCHISTAN,Quetta,Quetta,30.187222,67.0125,non-food,"Wage (non-qualified labour, non-agricultural)",Day,forecast,Retail,PKR,0.0,0.0
2021-10-15,BALOCHISTAN,Quetta,Quetta,30.187222,67.0125,oil and fats,Ghee (artificial),KG,forecast,Retail,PKR,0.0,0.0
2021-10-15,BALOCHISTAN,Quetta,Quetta,30.187222,67.0125,oil and fats,Oil (cooking),L,forecast,Retail,PKR,0.0,0.0
2021-10-15,BALOCHISTAN,Quetta,Quetta,30.187222,67.0125,pulses and nuts,Beans(mash),KG,forecast,Retail,PKR,0.0,0.0
2021-10-15,BALOCHISTAN,Quetta,Quetta,30.187222,67.0125,pulses and nuts,Lentils (masur),KG,forecast,Retail,PKR,0.0,0.0
2021-10-15,BALOCHISTAN,Quetta,Quetta,30.187222,67.0125,pulses and nuts,Lentils (moong),KG,forecast,Retail,PKR,0.0,0.0
2021-10-15,KHYBER PAKHTUNKHWA,Peshawar,Peshawar,34.008366,71.580182,cereals and tubers,"Rice (basmati, broken)",KG,forecast,Retail,PKR,0.0,0.0
2021-10-15,KHYBER PAKHTUNKHWA,Peshawar,Peshawar,34.008366,71.580182,cereals and tubers,Rice (coarse),KG,forecast,Retail,PKR,0.0,0.0
2021-10-15,KHYBER PAKHTUNKHWA,Peshawar,Peshawar,34.008366,71.580182,cereals and tubers,Wheat,KG,forecast,Retail,PKR,0.0,0.0
2021-10-15,KHYBER PAKHTUNKHWA,Peshawar,Peshawar,34.008366,71.580182,"meat, fish and eggs",Eggs,Dozen,forecast,Retail,PKR,0.0,0.0
2021-10-15,KHYBER PAKHTUNKHWA,Peshawar,Peshawar,34.008366,71.580182,"meat, fish and eggs",Poultry,KG,forecast,Retail,PKR,0.0,0.0
2021-10-15,KHYBER PAKHTUNKHWA,Peshawar,Peshawar,34.008366,71.580182,milk and dairy,Milk,L,forecast,Retail,PKR,0.0,0.0
2021-10-15,KHYBER PAKHTUNKHWA,Peshawar,Peshawar,34.008366,71.580182,miscellaneous food,Sugar,KG,forecast,Retail,PKR,0.0,0.0
2021-10-15,KHYBER PAKHTUNKHWA,Peshawar,Peshawar,34.008366,71.580182,non-food,Fuel (diesel),L,forecast,Retail,PKR,0.0,0.0
2021-10-15,KHYBER PAKHTUNKHWA,Peshawar,Peshawar,34.008366,71.580182,non-food,Fuel (petrol-gasoline),L,forecast,Retail,PKR,0.0,0.0
2021-10-15,KHYBER PAKHTUNKHWA,Peshawar,Peshawar,34.008366,71.580182,non-food,"Wage (non-qualified labour, non-agricultural)",Day,forecast,Retail,PKR,0.0,0.0
2021-10-15,KHYBER PAKHTUNKHWA,Peshawar,Peshawar,34.008366,71.580182,oil and fats,Ghee (artificial),KG,forecast,Retail,PKR,0.0,0.0
2021-10-15,KHYBER PAKHTUNKHWA,Peshawar,Peshawar,34.008366,71.580182,oil and fats,Oil (cooking),L,forecast,Retail,PKR,0.0,0.0
2021-10-15,KHYBER PAKHTUNKHWA,Peshawar,Peshawar,34.008366,71.580182,pulses and nuts,Beans(mash),KG,forecast,Retail,PKR,0.0,0.0
2021-10-15,KHYBER PAKHTUNKHWA,Peshawar,Peshawar,34.008366,71.580182,pulses and nuts,Lentils (masur),KG,forecast,Retail,PKR,0.0,0.0
2021-10-15,KHYBER PAKHTUNKHWA,Peshawar,Peshawar,34.008366,71.580182,pulses and nuts,Lentils (moong),KG,forecast,Retail,PKR,0.0,0.0
2021-10-15,PUNJAB,Lahore,Lahore,31.549722,74.343611,cereals and tubers,"Rice (basmati, broken)",KG,forecast,Retail,PKR,0.0,0.0
2021-10-15,PUNJAB,Lahore,Lahore,31.549722,74.343611,cereals and tubers,Wheat,KG,forecast,Retail,PKR,0.0,0.0
2021-10-15,PUNJAB,Lahore,Lahore,31.549722,74.343611,cereals and tubers,Wheat flour,KG,forecast,Retail,PKR,0.0,0.0
2021-10-15,PUNJAB,Lahore,Lahore,31.549722,74.343611,"meat, fish and eggs",Eggs,Dozen,forecast,Retail,PKR,0.0,0.0
2021-10-15,PUNJAB,Lahore,Lahore,31.549722,74.343611,"meat, fish and eggs",Poultry,KG,forecast,Retail,PKR,0.0,0.0
2021-10-15,PUNJAB,Lahore,Lahore,31.549722,74.343611,milk and dairy,Milk,L,forecast,Retail,PKR,0.0,0.0
2021-10-15,PUNJAB,Lahore,Lahore,31.549722,74.343611,miscellaneous food,Sugar,KG,forecast,Retail,PKR,0.0,0.0
2021-10-15,PUNJAB,Lahore,Lahore,31.549722,74.343611,non-food,Fuel (diesel),L,forecast,Retail,PKR,0.0,0.0
2021-10-15,PUNJAB,Lahore,Lahore,31.549722,74.343611,non-food,Fuel (petrol-gasoline),L,forecast,Retail,PKR,0.0,0.0
2021-10-15,PUNJAB,Lahore,Lahore,31.549722,74.343611,non-food,"Wage (non-qualified labour, non-agricultural)",Day,forecast,Retail,PKR,0.0,0.0
2021-10-15,PUNJAB,Lahore,Lahore,31.549722,74.343611,oil and fats,Ghee (artificial),KG,forecast,Retail,PKR,0.0,0.0
2021-10-15,PUNJAB,Lahore,Lahore,31.549722,74.343611,oil and fats,Oil (cooking),L,forecast,Retail,PKR,0.0,0.0
2021-10-15,PUNJAB,Lahore,Lahore,31.549722,74.343611,pulses and nuts,Beans(mash),KG,forecast,Retail,PKR,0.0,0.0
2021-10-15,PUNJAB,Lahore,Lahore,31.549722,74.343611,pulses and nuts,Lentils (masur),KG,forecast,Retail,PKR,0.0,0.0
2021-10-15,PUNJAB,Lahore,Lahore,31.549722,74.343611,pulses and nuts,Lentils (moong),KG,forecast,Retail,PKR,0.0,0.0
2021-10-15,PUNJAB,Multan,Multan,30.195556,71.475278,cereals and tubers,"Rice (basmati, broken)",KG,forecast,Retail,PKR,0.0,0.0
2021-10-15,PUNJAB,Multan,Multan,30.195556,71.475278,cereals and tubers,Wheat,KG,forecast,Retail,PKR,0.0,0.0
2021-10-15,PUNJAB,Multan,Multan,30.195556,71.475278,cereals and tubers,Wheat flour,KG,forecast,Retail,PKR,0.0,0.0
2021-10-15,PUNJAB,Multan,Multan,30.195556,71.475278,"meat, fish and eggs",Eggs,Dozen,forecast,Retail,PKR,0.0,0.0
2021-10-15,PUNJAB,Multan,Multan,30.195556,71.475278,"meat, fish and eggs",Poultry,KG,forecast,Retail,PKR,0.0,0.0
2021-10-15,PUNJAB,Multan,Multan,30.195556,71.475278,milk and dairy,Milk,L,forecast,Retail,PKR,0.0,0.0
2021-10-15,PUNJAB,Multan,Multan,30.195556,71.475278,miscellaneous food,Sugar,KG,forecast,Retail,PKR,0.0,0.0
2021-10-15,PUNJAB,Multan,Multan,30.195556,71.475278,non-food,Fuel (diesel),L,forecast,Retail,PKR,0.0,0.0
2021-10-15,PUNJAB,Multan,Multan,30.195556,71.475278,non-food,Fuel (petrol-gasoline),L,forecast,Retail,PKR,0.0,0.0
2021-10-15,PUNJAB,Multan,Multan,30.195556,71.475278,non-food,"Wage (non-qualified labour, non-agricultural)",Day,forecast,Retail,PKR,0.0,0.0
2021-10-15,PUNJAB,Multan,Multan,30.195556,71.475278,oil and fats,Ghee (artificial),KG,forecast,Retail,PKR,0.0,0.0
2021-10-15,PUNJAB,Multan,Multan,30.195556,71.475278,oil and fats,Oil (cooking),L,forecast,Retail,PKR,0.0,0.0
2021-10-15,PUNJAB,Multan,Multan,30.195556,71.475278,pulses and nuts,Beans(mash),KG,forecast,Retail,PKR,0.0,0.0
2021-10-15,PUNJAB,Multan,Multan,30.195556,71.475278,pulses and nuts,Lentils (masur),KG,forecast,Retail,PKR,0.0,0.0
2021-10-15,PUNJAB,Multan,Multan,30.195556,71.475278,pulses and nuts,Lentils (moong),KG,forecast,Retail,PKR,0.0,0.0
2021-10-15,SINDH,Karachi,Karachi,24.9056,67.0822,cereals and tubers,"Rice (basmati, broken)",KG,forecast,Retail,PKR,0.0,0.0
2021-10-15,SINDH,Karachi,Karachi,24.9056,67.0822,cereals and tubers,Wheat,KG,forecast,Retail,PKR,0.0,0.0
2021-10-15,SINDH,Karachi,Karachi,24.9056,67.0822,cereals and tubers,Wheat flour,KG,forecast,Retail,PKR,0.0,0.0
2021-10-15,SINDH,Karachi,Karachi,24.9056,67.0822,"meat, fish and eggs",Eggs,Dozen,forecast,Retail,PKR,0.0,0.0
2021-10-15,SINDH,Karachi,Karachi,24.9056,67.0822,"meat, fish and eggs",Poultry,KG,forecast,Retail,PKR,0.0,0.0
2021-10-15,SINDH,Karachi,Karachi,24.9056,67.0822,milk and dairy,Milk,L,forecast,Retail,PKR,0.0,0.0
2021-10-15,SINDH,Karachi,Karachi,24.9056,67.0822,miscellaneous food,Sugar,KG,forecast,Retail,PKR,0.0,0.0
2021-10-15,SINDH,Karachi,Karachi,24.9056,67.0822,non-food,Fuel (diesel),L,forecast,Retail,PKR,0.0,0.0
2021-10-15,SINDH,Karachi,Karachi,24.9056,67.0822,non-food,Fuel (petrol-gasoline),L,forecast,Retail,PKR,0.0,0.0
2021-10-15,SINDH,Karachi,Karachi,24.9056,67.0822,non-food,"Wage (non-qualified labour, non-agricultural)",Day,forecast,Retail,PKR,0.0,0.0
2021-10-15,SINDH,Karachi,Karachi,24.9056,67.0822,oil and fats,Ghee (artificial),KG,forecast,Retail,PKR,0.0,0.0
2021-10-15,SINDH,Karachi,Karachi,24.9056,67.0822,oil and fats,Oil (cooking),L,forecast,Retail,PKR,0.0,0.0
2021-10-15,SINDH,Karachi,Karachi,24.9056,67.0822,pulses and nuts,Beans(mash),KG,forecast,Retail,PKR,0.0,0.0
2021-10-15,SINDH,Karachi,Karachi,24.9056,67.0822,pulses and nuts,Lentils (masur),KG,forecast,Retail,PKR,0.0,0.0
2021-10-15,SINDH,Karachi,Karachi,24.9056,67.0822,pulses and nuts,Lentils (moong),KG,forecast,Retail,PKR,0.0,0.0
2021-11-15,BALOCHISTAN,Quetta,Quetta,30.187222,67.0125,cereals and tubers,"Rice (basmati, broken)",KG,forecast,Retail,PKR,0.0,0.0
2021-11-15,BALOCHISTAN,Quetta,Quetta,30.187222,67.0125,cereals and tubers,Rice (coarse),KG,forecast,Retail,PKR,0.0,0.0
2021-11-15,BALOCHISTAN,Quetta,Quetta,30.187222,67.0125,cereals and tubers,Wheat,KG,forecast,Retail,PKR,0.0,0.0
2021-11-15,BALOCHISTAN,Quetta,Quetta,30.187222,67.0125,"meat, fish and eggs",Eggs,Dozen,forecast,Retail,PKR,0.0,0.0
2021-11-15,BALOCHISTAN,Quetta,Quetta,30.187222,67.0125,"meat, fish and eggs",Poultry,KG,forecast,Retail,PKR,0.0,0.0
2021-11-15,BALOCHISTAN,Quetta,Quetta,30.187222,67.0125,milk and dairy,Milk,L,forecast,Retail,PKR,0.0,0.0
2021-11-15,BALOCHISTAN,Quetta,Quetta,30.187222,67.0125,miscellaneous food,Sugar,KG,forecast,Retail,PKR,0.0,0.0
2021-11-15,BALOCHISTAN,Quetta,Quetta,30.187222,67.0125,non-food,Fuel (diesel),L,forecast,Retail,PKR,0.0,0.0
2021-11-15,BALOCHISTAN,Quetta,Quetta,30.187222,67.0125,non-food,Fuel (petrol-gasoline),L,forecast,Retail,PKR,0.0,0.0
2021-11-15,BALOCHISTAN,Quetta,Quetta,30.187222,67.0125,non-food,"Wage (non-qualified labour, non-agricultural)",Day,forecast,Retail,PKR,0.0,0.0
2021-11-15,BALOCHISTAN,Quetta,Quetta,30.187222,67.0125,oil and fats,Ghee (artificial),KG,forecast,Retail,PKR,0.0,0.0
2021-11-15,BALOCHISTAN,Quetta,Quetta,30.187222,67.0125,oil and fats,Oil (cooking),L,forecast,Retail,PKR,0.0,0.0
2021-11-15,BALOCHISTAN,Quetta,Quetta,30.187222,67.0125,pulses and nuts,Beans(mash),KG,forecast,Retail,PKR,0.0,0.0
2021-11-15,BALOCHISTAN,Quetta,Quetta,30.187222,67.0125,pulses and nuts,Lentils (masur),KG,forecast,Retail,PKR,0.0,0.0
2021-11-15,BALOCHISTAN,Quetta,Quetta,30.187222,67.0125,pulses and nuts,Lentils (moong),KG,forecast,Retail,PKR,0.0,0.0
2021-11-15,KHYBER PAKHTUNKHWA,Peshawar,Peshawar,34.008366,71.580182,cereals and tubers,"Rice (basmati, broken)",KG,forecast,Retail,PKR,0.0,0.0
2021-11-15,KHYBER PAKHTUNKHWA,Peshawar,Peshawar,34.008366,71.580182,cereals and tubers,Rice (coarse),KG,forecast,Retail,PKR,0.0,0.0
2021-11-15,KHYBER PAKHTUNKHWA,Peshawar,Peshawar,34.008366,71.580182,cereals and tubers,Wheat,KG,forecast,Retail,PKR,0.0,0.0
2021-11-15,KHYBER PAKHTUNKHWA,Peshawar,Peshawar,34.008366,71.580182,"meat, fish and eggs",Eggs,Dozen,forecast,Retail,PKR,0.0,0.0
2021-11-15,KHYBER PAKHTUNKHWA,Peshawar,Peshawar,34.008366,71.580182,"meat, fish and eggs",Poultry,KG,forecast,Retail,PKR,0.0,0.0
2021-11-15,KHYBER PAKHTUNKHWA,Peshawar,Peshawar,34.008366,71.580182,milk and dairy,Milk,L,forecast,Retail,PKR,0.0,0.0
2021-11-15,KHYBER PAKHTUNKHWA,Peshawar,Peshawar,34.008366,71.580182,miscellaneous food,Sugar,KG,forecast,Retail,PKR,0.0,0.0
2021-11-15,KHYBER PAKHTUNKHWA,Peshawar,Peshawar,34.008366,71.580182,non-food,Fuel (diesel),L,forecast,Retail,PKR,0.0,0.0
2021-11-15,KHYBER PAKHTUNKHWA,Peshawar,Peshawar,34.008366,71.580182,non-food,Fuel (petrol-gasoline),L,forecast,Retail,PKR,0.0,0.0
2021-11-15,KHYBER PAKHTUNKHWA,Peshawar,Peshawar,34.008366,71.580182,non-food,"Wage (non-qualified labour, non-agricultural)",Day,forecast,Retail,PKR,0.0,0.0
2021-11-15,KHYBER PAKHTUNKHWA,Peshawar,Peshawar,34.008366,71.580182,oil and fats,Ghee (artificial),KG,forecast,Retail,PKR,0.0,0.0
2021-11-15,KHYBER PAKHTUNKHWA,Peshawar,Peshawar,34.008366,71.580182,oil and fats,Oil (cooking),L,forecast,Retail,PKR,0.0,0.0
2021-11-15,KHYBER PAKHTUNKHWA,Peshawar,Peshawar,34.008366,71.580182,pulses and nuts,Beans(mash),KG,forecast,Retail,PKR,0.0,0.0
2021-11-15,KHYBER PAKHTUNKHWA,Peshawar,Peshawar,34.008366,71.580182,pulses and nuts,Lentils (masur),KG,forecast,Retail,PKR,0.0,0.0
2021-11-15,KHYBER PAKHTUNKHWA,Peshawar,Peshawar,34.008366,71.580182,pulses and nuts,Lentils (moong),KG,forecast,Retail,PKR,0.0,0.0
2021-11-15,PUNJAB,Lahore,Lahore,31.549722,74.343611,cereals and tubers,"Rice (basmati, broken)",KG,forecast,Retail,PKR,0.0,0.0
2021-11-15,PUNJAB,Lahore,Lahore,31.549722,74.343611,cereals and tubers,Wheat,KG,forecast,Retail,PKR,0.0,0.0
2021-11-15,PUNJAB,Lahore,Lahore,31.549722,74.343611,cereals and tubers,Wheat flour,KG,forecast,Retail,PKR,0.0,0.0
2021-11-15,PUNJAB,Lahore,Lahore,31.549722,74.343611,"meat, fish and eggs",Eggs,Dozen,forecast,Retail,PKR,0.0,0.0
2021-11-15,PUNJAB,Lahore,Lahore,31.549722,74.343611,"meat, fish and eggs",Poultry,KG,forecast,Retail,PKR,0.0,0.0
2021-11-15,PUNJAB,Lahore,Lahore,31.549722,74.343611,milk and dairy,Milk,L,forecast,Retail,PKR,0.0,0.0
2021-11-15,PUNJAB,Lahore,Lahore,31.549722,74.343611,miscellaneous food,Sugar,KG,forecast,Retail,PKR,0.0,0.0
2021-11-15,PUNJAB,Lahore,Lahore,31.549722,74.343611,non-food,Fuel (diesel),L,forecast,Retail,PKR,0.0,0.0
2021-11-15,PUNJAB,Lahore,Lahore,31.549722,74.343611,non-food,Fuel (petrol-gasoline),L,forecast,Retail,PKR,0.0,0.0
2021-11-15,PUNJAB,Lahore,Lahore,31.549722,74.343611,non-food,"Wage (non-qualified labour, non-agricultural)",Day,forecast,Retail,PKR,0.0,0.0
2021-11-15,PUNJAB,Lahore,Lahore,31.549722,74.343611,oil and fats,Ghee (artificial),KG,forecast,Retail,PKR,0.0,0.0
2021-11-15,PUNJAB,Lahore,Lahore,31.549722,74.343611,oil and fats,Oil (cooking),L,forecast,Retail,PKR,0.0,0.0
2021-11-15,PUNJAB,Lahore,Lahore,31.549722,74.343611,pulses and nuts,Beans(mash),KG,forecast,Retail,PKR,0.0,0.0
2021-11-15,PUNJAB,Lahore,Lahore,31.549722,74.343611,pulses and nuts,Lentils (masur),KG,forecast,Retail,PKR,0.0,0.0
2021-11-15,PUNJAB,Lahore,Lahore,31.549722,74.343611,pulses and nuts,Lentils (moong),KG,forecast,Retail,PKR,0.0,0.0
2021-11-15,PUNJAB,Multan,Multan,30.195556,71.475278,cereals and tubers,"Rice (basmati, broken)",KG,forecast,Retail,PKR,0.0,0.0
2021-11-15,PUNJAB,Multan,Multan,30.195556,71.475278,cereals and tubers,Wheat,KG,forecast,Retail,PKR,0.0,0.0
2021-11-15,PUNJAB,Multan,Multan,30.195556,71.475278,cereals and tubers,Wheat flour,KG,forecast,Retail,PKR,0.0,0.0
2021-11-15,PUNJAB,Multan,Multan,30.195556,71.475278,"meat, fish and eggs",Eggs,Dozen,forecast,Retail,PKR,0.0,0.0
2021-11-15,PUNJAB,Multan,Multan,30.195556,71.475278,"meat, fish and eggs",Poultry,KG,forecast,Retail,PKR,0.0,0.0
2021-11-15,PUNJAB,Multan,Multan,30.195556,71.475278,milk and dairy,Milk,L,forecast,Retail,PKR,0.0,0.0
2021-11-15,PUNJAB,Multan,Multan,30.195556,71.475278,miscellaneous food,Sugar,KG,forecast,Retail,PKR,0.0,0.0
2021-11-15,PUNJAB,Multan,Multan,30.195556,71.475278,non-food,Fuel (diesel),L,forecast,Retail,PKR,0.0,0.0
2021-11-15,PUNJAB,Multan,Multan,30.195556,71.475278,non-food,Fuel (petrol-gasoline),L,forecast,Retail,PKR,0.0,0.0
2021-11-15,PUNJAB,Multan,Multan,30.195556,71.475278,non-food,"Wage (non-qualified labour, non-agricultural)",Day,forecast,Retail,PKR,0.0,0.0
2021-11-15,PUNJAB,Multan,Multan,30.195556,71.475278,oil and fats,Ghee (artificial),KG,forecast,Retail,PKR,0.0,0.0
2021-11-15,PUNJAB,Multan,Multan,30.195556,71.475278,oil and fats,Oil (cooking),L,forecast,Retail,PKR,0.0,0.0
2021-11-15,PUNJAB,Multan,Multan,30.195556,71.475278,pulses and nuts,Beans(mash),KG,forecast,Retail,PKR,0.0,0.0
2021-11-15,PUNJAB,Multan,Multan,30.195556,71.475278,pulses and nuts,Lentils (masur),KG,forecast,Retail,PKR,0.0,0.0
2021-11-15,PUNJAB,Multan,Multan,30.195556,71.475278,pulses and nuts,Lentils (moong),KG,forecast,Retail,PKR,0.0,0.0
2021-11-15,SINDH,Karachi,Karachi,24.9056,67.0822,cereals and tubers,"Rice (basmati, broken)",KG,forecast,Retail,PKR,0.0,0.0
2021-11-15,SINDH,Karachi,Karachi,24.9056,67.0822,cereals and tubers,Rice (coarse),KG,forecast,Retail,PKR,0.0,0.0
2021-11-15,SINDH,Karachi,Karachi,24.9056,67.0822,cereals and tubers,Wheat,KG,forecast,Retail,PKR,0.0,0.0
2021-11-15,SINDH,Karachi,Karachi,24.9056,67.0822,cereals and tubers,Wheat flour,KG,forecast,Retail,PKR,0.0,0.0
2021-11-15,SINDH,Karachi,Karachi,24.9056,67.0822,"meat, fish and eggs",Eggs,Dozen,forecast,Retail,PKR,0.0,0.0
2021-11-15,SINDH,Karachi,Karachi,24.9056,67.0822,"meat, fish and eggs",Poultry,KG,forecast,Retail,PKR,0.0,0.0
2021-11-15,SINDH,Karachi,Karachi,24.9056,67.0822,milk and dairy,Milk,L,forecast,Retail,PKR,0.0,0.0
